demand_mw,year,month,day,hour,minute,dow,is_weekend,roll_30min,roll_7d,roll_14d,roll_30d
6720.05,2015,11,14,0,30,5,1,6720.05,7373.476369047619,7379.133348214286,7437.140916666666
6457.62,2015,11,14,1,0,5,1,6457.62,7373.151369047619,7378.925416666667,7436.9336041666675
6143.47,2015,11,14,1,30,5,1,6143.47,7372.93056547619,7378.713229166667,7436.719750000001
5915.02,2015,11,14,2,0,5,1,5915.02,7372.8075,7378.534315476191,7436.5250625
5754.76,2015,11,14,2,30,5,1,5754.76,7372.637946428572,7378.367217261904,7436.348020833334
5689.09,2015,11,14,3,0,5,1,5689.09,7372.669404761905,7378.270014880953,7436.171909722223
5612.42,2015,11,14,3,30,5,1,5612.42,7372.634880952381,7378.123928571427,7435.976847222222
5561.77,2015,11,14,4,0,5,1,5561.77,7372.5011904761905,7377.861770833334,7435.670333333333
5695.45,2015,11,14,4,30,5,1,5695.45,7372.479017857144,7377.704032738095,7435.3265
5793.83,2015,11,14,5,0,5,1,5793.83,7372.51375,7377.583392857143,7434.833027777778
5993.23,2015,11,14,5,30,5,1,5993.23,7372.624166666667,7377.586666666667,7434.111638888889
6198.08,2015,11,14,6,0,5,1,6198.08,7372.682202380953,7377.574985119047,7433.228881944445
6520.27,2015,11,14,6,30,5,1,6520.27,7372.887410714286,7377.677247023808,7432.342666666667
6843.48,2015,11,14,7,0,5,1,6843.48,7373.043898809524,7377.696264880952,7431.489722222222
7146.65,2015,11,14,7,30,5,1,7146.65,7373.310208333333,7377.753244047619,7430.831138888889
7434.61,2015,11,14,8,0,5,1,7434.61,7373.79863095238,7377.918184523809,7430.3795625
7620.3,2015,11,14,8,30,5,1,7620.3,7374.2044642857145,7378.068556547618,7429.980708333333
7642.4,2015,11,14,9,0,5,1,7642.4,7374.836636904762,7378.269985119047,7429.591090277778
7705.86,2015,11,14,9,30,5,1,7705.86,7375.360178571429,7378.481577380952,7429.2368611111115
7661.9,2015,11,14,10,0,5,1,7661.9,7376.116488095237,7378.759255952381,7428.845166666666
7571.88,2015,11,14,10,30,5,1,7571.88,7376.760982142857,7378.9462946428575,7428.396875
7564.72,2015,11,14,11,0,5,1,7564.72,7377.483511904762,7379.184776785715,7427.906826388889
7502.21,2015,11,14,11,30,5,1,7502.21,7378.378839285714,7379.368348214286,7427.4115763888885
7433.08,2015,11,14,12,0,5,1,7433.08,7379.069226190475,7379.4574255952375,7426.828048611112
7400.25,2015,11,14,12,30,5,1,7400.25,7379.815505952381,7379.65369047619,7426.1785625
7344.38,2015,11,14,13,0,5,1,7344.38,7380.473958333333,7379.836488095239,7425.458479166666
7278.01,2015,11,14,13,30,5,1,7278.01,7381.007440476191,7380.003705357143,7424.635548611111
7242.12,2015,11,14,14,0,5,1,7242.12,7381.246666666666,7380.13363095238,7423.713458333334
7248.85,2015,11,14,14,30,5,1,7248.85,7381.301547619047,7380.182529761905,7422.748444444444
7259.22,2015,11,14,15,0,5,1,7259.22,7381.336101190476,7380.111860119047,7421.718354166666
7323.62,2015,11,14,15,30,5,1,7323.62,7381.435863095238,7380.068095238095,7420.688854166666
7419.95,2015,11,14,16,0,5,1,7419.95,7381.631577380952,7380.100907738095,7419.656180555556
7378.49,2015,11,14,16,30,5,1,7378.49,7381.898511904762,7380.066889880953,7418.577187499999
7527.51,2015,11,14,17,0,5,1,7527.51,7382.37869047619,7380.189017857142,7417.537847222222
7514.97,2015,11,14,17,30,5,1,7514.97,7382.865595238096,7380.396726190475,7416.603208333333
7514.34,2015,11,14,18,0,5,1,7514.34,7383.167946428572,7380.5597916666675,7415.69225
7512.8,2015,11,14,18,30,5,1,7512.8,7383.414464285714,7380.645520833334,7414.774611111111
7516.37,2015,11,14,19,0,5,1,7516.37,7383.739880952381,7380.721919642857,7413.864847222221
7431.6,2015,11,14,19,30,5,1,7431.6,7383.950386904762,7380.708258928572,7412.976048611113
7321.78,2015,11,14,20,0,5,1,7321.78,7384.0757738095235,7380.797976190476,7412.175895833334
7145.34,2015,11,14,20,30,5,1,7145.34,7384.096130952382,7380.759270833334,7411.436270833334
7011.94,2015,11,14,21,0,5,1,7011.94,7384.327232142858,7380.7095238095235,7410.788048611111
6947.31,2015,11,14,21,30,5,1,6947.31,7384.4430357142855,7380.621428571428,7410.1376666666665
6836.96,2015,11,14,22,0,5,1,6836.96,7384.596964285714,7380.540104166667,7409.5779930555545
6821.66,2015,11,14,22,30,5,1,6821.66,7384.638154761906,7380.385982142857,7408.993222222221
6699.65,2015,11,14,23,0,5,1,6699.65,7384.6852976190485,7380.288005952381,7408.416361111112
6528.22,2015,11,14,23,30,5,1,6528.22,7384.830208333333,7380.140029761906,7407.870993055556
6437.77,2015,11,15,0,0,6,1,6437.77,7384.800714285714,7379.972217261905,7407.336152777778
6284.91,2015,11,15,0,30,6,1,6284.91,7384.72443452381,7379.7800595238095,7406.797
6156.28,2015,11,15,1,0,6,1,6156.28,7384.795773809524,7379.612321428572,7406.300159722221
5933.26,2015,11,15,1,30,6,1,5933.26,7384.99568452381,7379.510580357143,7405.85461111111
5696.0,2015,11,15,2,0,6,1,5696.0,7385.174761904763,7379.301011904762,7405.464041666666
5587.6,2015,11,15,2,30,6,1,5587.6,7385.419761904762,7379.061949404761,7405.110166666667
5514.76,2015,11,15,3,0,6,1,5514.76,7385.646964285714,7378.939583333334,7404.793541666668
5470.86,2015,11,15,3,30,6,1,5470.86,7385.8947023809515,7378.771220238095,7404.445291666667
5482.76,2015,11,15,4,0,6,1,5482.76,7386.2956845238095,7378.619598214284,7404.0633125
5558.81,2015,11,15,4,30,6,1,5558.81,7386.532410714286,7378.499866071429,7403.574173611111
5580.66,2015,11,15,5,0,6,1,5580.66,7386.755833333334,7378.495818452381,7402.9170138888885
5646.13,2015,11,15,5,30,6,1,5646.13,7386.957113095239,7378.430654761905,7401.963138888889
5830.59,2015,11,15,6,0,6,1,5830.59,7387.23199404762,7378.478005952381,7400.837041666668
6071.47,2015,11,15,6,30,6,1,6071.47,7387.725327380952,7378.589970238095,7399.647868055556
6316.54,2015,11,15,7,0,6,1,6316.54,7388.114196428571,7378.704211309523,7398.4118402777785
6584.75,2015,11,15,7,30,6,1,6584.75,7388.672172619046,7378.890520833333,7397.3647013888885
6806.75,2015,11,15,8,0,6,1,6806.75,7389.254345238095,7379.106711309524,7396.421118055556
6971.28,2015,11,15,8,30,6,1,6971.28,7389.767678571428,7379.300357142857,7395.46025
7106.65,2015,11,15,9,0,6,1,7106.65,7390.287797619047,7379.593377976191,7394.537083333334
7169.53,2015,11,15,9,30,6,1,7169.53,7390.859910714286,7380.034017857142,7393.6222569444435
7127.58,2015,11,15,10,0,6,1,7127.58,7391.140535714285,7380.328169642856,7392.631173611111
7079.87,2015,11,15,10,30,6,1,7079.87,7391.195327380952,7380.4483779761895,7391.595493055556
7047.71,2015,11,15,11,0,6,1,7047.71,7391.269077380952,7380.440327380951,7390.485805555556
7004.05,2015,11,15,11,30,6,1,7004.05,7391.510267857144,7380.427633928572,7389.289819444444
6904.6,2015,11,15,12,0,6,1,6904.6,7391.5913988095235,7380.109791666667,7387.9778125
6862.73,2015,11,15,12,30,6,1,6862.73,7391.736160714285,7379.702752976191,7386.561034722223
6845.94,2015,11,15,13,0,6,1,6845.94,7391.909017857143,7379.233794642858,7385.1149652777785
6778.78,2015,11,15,13,30,6,1,6778.78,7392.043452380953,7378.511205357143,7383.582791666666
6773.24,2015,11,15,14,0,6,1,6773.24,7392.121190476191,7377.610178571429,7381.961555555556
6790.93,2015,11,15,14,30,6,1,6790.93,7392.117261904762,7376.615163690477,7380.3046875
6812.35,2015,11,15,15,0,6,1,6812.35,7392.025833333334,7375.462589285715,7378.508993055556
6896.8,2015,11,15,15,30,6,1,6896.8,7391.964613095238,7374.239776785714,7376.679222222222
6987.37,2015,11,15,16,0,6,1,6987.37,7391.841845238095,7373.059360119047,7374.867833333335
7017.37,2015,11,15,16,30,6,1,7017.37,7391.710386904761,7371.823437499999,7373.055666666667
7235.04,2015,11,15,17,0,6,1,7235.04,7391.57625,7370.7127827380955,7371.436631944444
7290.53,2015,11,15,17,30,6,1,7290.53,7391.353541666666,7369.6666369047625,7370.026215277778
7390.03,2015,11,15,18,0,6,1,7390.03,7391.320297619048,7368.69988095238,7368.820597222222
7404.8,2015,11,15,18,30,6,1,7404.8,7391.362738095238,7367.843452380954,7367.71276388889
7487.71,2015,11,15,19,0,6,1,7487.71,7391.354107142857,7367.116398809525,7366.703576388888
7508.03,2015,11,15,19,30,6,1,7508.03,7391.491696428571,7366.637425595238,7365.8443125
7480.11,2015,11,15,20,0,6,1,7480.11,7391.728273809525,7366.517395833334,7365.116222222222
7335.59,2015,11,15,20,30,6,1,7335.59,7391.93488095238,7366.534270833334,7364.455222222222
7090.92,2015,11,15,21,0,6,1,7090.92,7392.025059523809,7366.5348214285705,7363.866729166666
7032.39,2015,11,15,21,30,6,1,7032.39,7392.270446428572,7366.57349702381,7363.285437500001
6887.24,2015,11,15,22,0,6,1,6887.24,7392.616607142858,7366.607202380952,7362.703111111112
6895.08,2015,11,15,22,30,6,1,6895.08,7393.045505952379,7366.682291666667,7362.110208333334
6736.52,2015,11,15,23,0,6,1,6736.52,7393.300833333332,7366.8065625,7361.496173611111
6591.64,2015,11,15,23,30,6,1,6591.64,7393.547470238094,7366.912023809524,7360.946659722224
6541.25,2015,11,16,0,0,0,0,6541.25,7393.955803571428,7367.145282738095,7360.436583333334
6404.97,2015,11,16,0,30,0,0,6404.97,7394.235178571429,7367.329449404761,7359.944555555556
6263.86,2015,11,16,1,0,0,0,6263.86,7394.643035714286,7367.535372023809,7359.5616875
6018.68,2015,11,16,1,30,0,0,6018.68,7395.050595238095,7367.713883928571,7359.226125000001
5853.49,2015,11,16,2,0,0,0,5853.49,7395.481249999999,7368.022857142858,7358.9430555555555
5737.17,2015,11,16,2,30,0,0,5737.17,7395.846488095238,7368.128095238096,7358.732513888889
5673.44,2015,11,16,3,0,0,0,5673.44,7396.166488095238,7368.134523809525,7358.563618055555
5692.98,2015,11,16,3,30,0,0,5692.98,7396.494374999999,7368.169270833333,7358.437201388889
5747.68,2015,11,16,4,0,0,0,5747.68,7396.714464285715,7368.097217261905,7358.334847222222
5974.17,2015,11,16,4,30,0,0,5974.17,7397.001428571429,7367.9951934523815,7358.324569444445
6217.8,2015,11,16,5,0,0,0,6217.8,7397.188541666667,7367.898928571429,7358.4118055555555
6819.26,2015,11,16,5,30,0,0,6819.26,7397.538511904761,7368.0231845238095,7358.798791666668
7348.02,2015,11,16,6,0,0,0,7348.02,7397.8941964285705,7368.268854166667,7359.40775
7677.23,2015,11,16,6,30,0,0,7677.23,7398.352291666667,7368.377098214286,7360.08507638889
7919.78,2015,11,16,7,0,0,0,7919.78,7398.707261904762,7368.4266220238105,7360.726465277778
7991.46,2015,11,16,7,30,0,0,7991.46,7399.105238095239,7368.37400297619,7361.2432430555555
7947.47,2015,11,16,8,0,0,0,7947.47,7399.4723214285705,7368.1248214285715,7361.604354166667
8018.43,2015,11,16,8,30,0,0,8018.43,7399.677946428572,7367.871577380951,7361.868208333332
7968.38,2015,11,16,9,0,0,0,7968.38,7399.70994047619,7367.318258928572,7362.104979166666
8009.39,2015,11,16,9,30,0,0,8009.39,7399.806011904761,7366.719583333333,7362.304118055556
7972.46,2015,11,16,10,0,0,0,7972.46,7399.588482142857,7366.057217261905,7362.475944444444
7893.86,2015,11,16,10,30,0,0,7893.86,7399.2686904761895,7365.146785714287,7362.585055555554
7865.29,2015,11,16,11,0,0,0,7865.29,7399.026488095238,7364.144702380952,7362.65332638889
7794.74,2015,11,16,11,30,0,0,7794.74,7398.6827678571435,7363.037604166666,7362.7861319444455
7815.77,2015,11,16,12,0,0,0,7815.77,7398.318660714287,7361.856160714286,7362.934902777778
7827.23,2015,11,16,12,30,0,0,7827.23,7398.048898809524,7360.636562499999,7363.096069444445
7846.28,2015,11,16,13,0,0,0,7846.28,7397.7362202380955,7359.325193452381,7363.228902777777
7846.39,2015,11,16,13,30,0,0,7846.39,7397.4242261904765,7357.919449404761,7363.340340277778
7851.09,2015,11,16,14,0,0,0,7851.09,7397.1584523809515,7356.41418154762,7363.392111111111
7850.17,2015,11,16,14,30,0,0,7850.17,7396.811577380952,7354.927693452381,7363.419222222222
7950.18,2015,11,16,15,0,0,0,7950.18,7396.4289285714285,7353.4060714285715,7363.404604166667
8028.33,2015,11,16,15,30,0,0,8028.33,7395.943958333333,7351.8252678571425,7363.449618055555
8140.65,2015,11,16,16,0,0,0,8140.65,7395.70136904762,7350.219970238094,7363.610763888889
8185.73,2015,11,16,16,30,0,0,8185.73,7395.462291666667,7348.758675595238,7363.9319305555555
8272.36,2015,11,16,17,0,0,0,8272.36,7395.201101190476,7347.389017857143,7364.270493055556
8195.79,2015,11,16,17,30,0,0,8195.79,7394.883839285713,7346.161949404762,7364.580888888888
8172.17,2015,11,16,18,0,0,0,8172.17,7394.504047619047,7345.054345238096,7364.8549861111105
7990.4,2015,11,16,18,30,0,0,7990.4,7393.927797619048,7343.826160714285,7364.901409722222
8048.83,2015,11,16,19,0,0,0,8048.83,7393.464285714285,7342.7359375,7364.9970208333325
8121.21,2015,11,16,19,30,0,0,8121.21,7393.2382440476185,7341.9446875,7365.246243055555
7997.97,2015,11,16,20,0,0,0,7997.97,7393.200029761904,7341.277068452381,7365.509749999999
7843.18,2015,11,16,20,30,0,0,7843.18,7393.23949404762,7340.870565476192,7365.782506944443
7573.19,2015,11,16,21,0,0,0,7573.19,7393.423184523809,7340.471473214286,7365.960097222223
7477.26,2015,11,16,21,30,0,0,7477.26,7393.481101190476,7340.169598214286,7366.0661736111115
7292.68,2015,11,16,22,0,0,0,7292.68,7393.726160714286,7339.840178571428,7366.143541666666
7286.97,2015,11,16,22,30,0,0,7286.97,7393.89663690476,7339.698303571428,7366.200097222222
7124.28,2015,11,16,23,0,0,0,7124.28,7393.730595238095,7339.572767857144,7366.240027777778
7090.13,2015,11,16,23,30,0,0,7090.13,7394.033720238095,7339.687172619048,7366.441062500001
7051.88,2015,11,17,0,0,1,0,7051.88,7394.452886904762,7339.8612946428575,7366.668604166666
6906.35,2015,11,17,0,30,1,0,6906.35,7394.845892857142,7340.079672619047,7366.91292361111
6690.63,2015,11,17,1,0,1,0,6690.63,7395.165446428571,7340.227961309524,7367.178118055555
6409.62,2015,11,17,1,30,1,0,6409.62,7395.425059523809,7340.350922619048,7367.409659722222
6169.48,2015,11,17,2,0,1,0,6169.48,7395.708154761905,7340.520312499999,7367.582638888889
5975.37,2015,11,17,2,30,1,0,5975.37,7395.905535714285,7340.637410714286,7367.721201388889
5855.71,2015,11,17,3,0,1,0,5855.71,7396.01574404762,7340.7358630952385,7367.850930555555
5893.27,2015,11,17,3,30,1,0,5893.27,7396.141398809523,7340.890074404763,7368.022034722221
5948.31,2015,11,17,4,0,1,0,5948.31,7396.219970238096,7341.019122023809,7368.255180555556
6190.17,2015,11,17,4,30,1,0,6190.17,7396.265238095239,7341.162693452381,7368.590749999999
6405.11,2015,11,17,5,0,1,0,6405.11,7396.224672619047,7341.226488095238,7369.053791666666
6860.2,2015,11,17,5,30,1,0,6860.2,7396.134375,7341.21732142857,7369.747847222223
7314.02,2015,11,17,6,0,1,0,7314.02,7395.8541369047625,7341.095297619047,7370.6833750000005
7638.45,2015,11,17,6,30,1,0,7638.45,7395.738333333334,7340.873854166667,7371.681048611111
7872.22,2015,11,17,7,0,1,0,7872.22,7395.6745238095245,7340.502916666666,7372.6765000000005
7898.97,2015,11,17,7,30,1,0,7898.97,7395.445446428571,7339.939613095238,7373.496611111112
7857.23,2015,11,17,8,0,1,0,7857.23,7394.987053571428,7339.271607142858,7374.14911111111
7987.37,2015,11,17,8,30,1,0,7987.37,7394.749315476189,7338.637470238095,7374.7948541666665
8008.62,2015,11,17,9,0,1,0,8008.62,7394.323363095238,7337.941592261905,7375.346076388889
8039.59,2015,11,17,9,30,1,0,8039.59,7393.663541666667,7337.229389880953,7375.890590277777
8047.65,2015,11,17,10,0,1,0,8047.65,7393.173244047619,7336.544047619047,7376.439784722222
8065.88,2015,11,17,10,30,1,0,8065.88,7392.813958333334,7335.950252976189,7377.028673611112
8049.99,2015,11,17,11,0,1,0,8049.99,7392.305059523809,7335.289092261904,7377.671555555557
8017.62,2015,11,17,11,30,1,0,8017.62,7391.630386904762,7334.7753125,7378.293576388889
8048.77,2015,11,17,12,0,1,0,8048.77,7391.016517857142,7334.411830357143,7378.971555555555
8091.89,2015,11,17,12,30,1,0,8091.89,7390.243630952381,7334.184017857143,7379.698229166666
8157.72,2015,11,17,13,0,1,0,8157.72,7389.404583333335,7334.020163690476,7380.483125000001
8231.56,2015,11,17,13,30,1,0,8231.56,7388.708601190476,7334.09099702381,7381.335236111111
8247.93,2015,11,17,14,0,1,0,8247.93,7387.932648809524,7334.92287202381,7382.202354166667
8264.72,2015,11,17,14,30,1,0,8264.72,7387.056875000001,7336.687038690476,7383.056305555556
8387.1,2015,11,17,15,0,1,0,8387.1,7386.184285714286,7338.251205357144,7383.939201388888
8519.84,2015,11,17,15,30,1,0,8519.84,7385.458928571429,7339.954434523809,7384.866965277777
8647.81,2015,11,17,16,0,1,0,8647.81,7385.066785714287,7341.6781994047615,7385.832347222222
8653.85,2015,11,17,16,30,1,0,8653.85,7384.6903571428575,7342.719523809525,7386.785569444443
8722.05,2015,11,17,17,0,1,0,8722.05,7384.609047619048,7343.423273809524,7387.664006944445
8585.71,2015,11,17,17,30,1,0,8585.71,7384.629285714285,7343.8390029761895,7388.354201388888
8519.51,2015,11,17,18,0,1,0,8519.51,7384.644107142857,7344.171428571429,7388.914472222222
8395.13,2015,11,17,18,30,1,0,8395.13,7384.75324404762,7344.406875,7389.339166666667
8386.27,2015,11,17,19,0,1,0,8386.27,7384.612142857143,7344.610089285715,7389.738701388888
8454.5,2015,11,17,19,30,1,0,8454.5,7384.688095238096,7345.163660714286,7390.254013888888
8288.59,2015,11,17,20,0,1,0,8288.59,7385.03806547619,7345.7440327380955,7390.789708333333
8147.33,2015,11,17,20,30,1,0,8147.33,7385.587767857143,7346.44431547619,7391.359124999999
7844.66,2015,11,17,21,0,1,0,7844.66,7386.184732142857,7347.0515476190485,7391.854777777777
7755.0,2015,11,17,21,30,1,0,7755.0,7386.610892857142,7347.5371577380965,7392.340145833333
7598.9,2015,11,17,22,0,1,0,7598.9,7387.270714285714,7348.093035714285,7392.806388888888
7505.41,2015,11,17,22,30,1,0,7505.41,7387.7273214285715,7348.454419642857,7393.2207708333335
7366.37,2015,11,17,23,0,1,0,7366.37,7388.137380952381,7349.229598214286,7393.645541666667
7181.87,2015,11,17,23,30,1,0,7181.87,7388.493720238095,7349.785729166666,7394.047673611111
7068.62,2015,11,18,0,0,2,0,7068.62,7388.627916666666,7350.177619047619,7394.385201388888
6912.98,2015,11,18,0,30,2,0,6912.98,7388.7436011904765,7350.510297619047,7394.676666666667
6699.75,2015,11,18,1,0,2,0,6699.75,7388.910297619049,7350.772247023809,7394.935395833332
6354.85,2015,11,18,1,30,2,0,6354.85,7388.972648809523,7350.985386904763,7395.090694444444
6091.07,2015,11,18,2,0,2,0,6091.07,7389.128839285714,7351.226458333333,7395.173569444444
5868.71,2015,11,18,2,30,2,0,5868.71,7389.029791666668,7351.430416666665,7395.165284722222
5792.37,2015,11,18,3,0,2,0,5792.37,7388.853214285715,7351.678184523808,7395.147236111111
5771.74,2015,11,18,3,30,2,0,5771.74,7388.639910714285,7351.886413690476,7395.092152777777
5848.62,2015,11,18,4,0,2,0,5848.62,7388.380833333334,7352.13287202381,7395.082826388889
6029.03,2015,11,18,4,30,2,0,6029.03,7387.978898809522,7352.171443452381,7395.013347222222
6318.39,2015,11,18,5,0,2,0,6318.39,7387.627232142857,7352.251264880952,7394.9311875
6827.05,2015,11,18,5,30,2,0,6827.05,7387.435297619047,7352.327574404761,7394.870201388889
7265.43,2015,11,18,6,0,2,0,7265.43,7387.017232142857,7352.328229166667,7394.8180347222215
7590.09,2015,11,18,6,30,2,0,7590.09,7386.557351190476,7352.1925,7394.667444444444
7791.88,2015,11,18,7,0,2,0,7791.88,7385.803095238096,7351.8840029761905,7394.444534722223
7882.77,2015,11,18,7,30,2,0,7882.77,7384.959077380952,7351.455133928571,7394.245444444444
7990.72,2015,11,18,8,0,2,0,7990.72,7384.416488095238,7351.140074404763,7394.126152777778
8118.64,2015,11,18,8,30,2,0,8118.64,7383.990327380952,7350.902544642857,7393.988965277777
8249.87,2015,11,18,9,0,2,0,8249.87,7383.745446428572,7350.776413690476,7393.870388888889
8405.78,2015,11,18,9,30,2,0,8405.78,7383.813095238096,7350.823020833333,7393.820715277778
8523.86,2015,11,18,10,0,2,0,8523.86,7384.26568452381,7350.954925595238,7393.855062500001
8640.21,2015,11,18,10,30,2,0,8640.21,7385.124255952381,7351.271607142857,7393.996583333334
8781.66,2015,11,18,11,0,2,0,8781.66,7386.188601190476,7351.824092261905,7394.215527777777
8831.94,2015,11,18,11,30,2,0,8831.94,7387.683690476189,7352.590461309524,7394.451625
8918.04,2015,11,18,12,0,2,0,8918.04,7389.501279761904,7353.584389880953,7394.740111111111
9079.9,2015,11,18,12,30,2,0,9079.9,7391.885833333332,7354.835208333333,7395.112152777778
9256.78,2015,11,18,13,0,2,0,9256.78,7394.694136904762,7356.397589285714,7395.541347222223
9406.92,2015,11,18,13,30,2,0,9406.92,7397.992380952381,7358.227827380952,7396.052576388889
9552.43,2015,11,18,14,0,2,0,9552.43,7401.795863095239,7360.318080357143,7396.64673611111
9730.75,2015,11,18,14,30,2,0,9730.75,7406.089136904762,7362.736339285713,7397.353291666667
10020.48,2015,11,18,15,0,2,0,10020.48,7411.002232142857,7365.526547619047,7398.162194444445
10277.79,2015,11,18,15,30,2,0,10277.79,7416.5058928571425,7368.611979166667,7399.118236111111
10514.23,2015,11,18,16,0,2,0,10514.23,7422.645595238097,7371.914077380952,7400.18825
10593.18,2015,11,18,16,30,2,0,10593.18,7428.978928571429,7375.226190476191,7401.307958333333
10651.42,2015,11,18,17,0,2,0,10651.42,7435.432023809522,7378.593303571429,7402.506159722222
10508.73,2015,11,18,17,30,2,0,10508.73,7441.638363095238,7381.866235119047,7403.705833333333
10400.42,2015,11,18,18,0,2,0,10400.42,7447.434970238096,7385.009791666666,7404.853701388889
10119.25,2015,11,18,18,30,2,0,10119.25,7452.658154761905,7387.893556547619,7405.807430555555
9933.88,2015,11,18,19,0,2,0,9933.88,7457.245476190476,7390.4941071428575,7406.616298611111
9757.87,2015,11,18,19,30,2,0,9757.87,7461.395922619048,7393.061904761904,7407.47325
9456.42,2015,11,18,20,0,2,0,9456.42,7465.304910714286,7395.54363095238,7408.264125
9038.07,2015,11,18,20,30,2,0,9038.07,7468.759791666666,7397.749077380952,7408.930256944444
8603.36,2015,11,18,21,0,2,0,8603.36,7471.737321428571,7399.740922619048,7409.50942361111
8469.86,2015,11,18,21,30,2,0,8469.86,7474.295446428571,7401.585848214285,7410.091479166667
8161.13,2015,11,18,22,0,2,0,8161.13,7476.552261904762,7403.138422619047,7410.590930555555
7985.38,2015,11,18,22,30,2,0,7985.38,7478.2684821428575,7404.443660714287,7410.970701388889
7784.02,2015,11,18,23,0,2,0,7784.02,7479.572202380952,7405.5947321428575,7411.325104166667
7543.67,2015,11,18,23,30,2,0,7543.67,7480.761488095238,7406.543749999999,7411.586104166667
7372.42,2015,11,19,0,0,3,0,7372.42,7481.678869047618,7407.381577380952,7411.793986111111
7125.93,2015,11,19,0,30,3,0,7125.93,7482.220684523809,7408.076488095238,7411.952243055554
6896.76,2015,11,19,1,0,3,0,6896.76,7482.718660714287,7408.686413690477,7412.092076388889
6614.1,2015,11,19,1,30,3,0,6614.1,7483.385416666667,7409.320505952381,7412.256631944445
6325.44,2015,11,19,2,0,3,0,6325.44,7483.895803571428,7409.967574404762,7412.377611111111
6170.0,2015,11,19,2,30,3,0,6170.0,7484.495773809523,7410.687217261906,7412.496736111111
6114.92,2015,11,19,3,0,3,0,6114.92,7484.970327380953,7411.395312500001,7412.667402777778
6131.17,2015,11,19,3,30,3,0,6131.17,7485.663392857143,7412.136279761905,7412.839472222222
6226.05,2015,11,19,4,0,3,0,6226.05,7486.312916666667,7412.937991071429,7413.030687500001
6450.15,2015,11,19,4,30,3,0,6450.15,7486.985773809523,7413.672395833334,7413.224298611111
6639.84,2015,11,19,5,0,3,0,6639.84,7487.531845238096,7414.2407738095235,7413.342062499999
7141.31,2015,11,19,5,30,3,0,7141.31,7487.991785714286,7414.794627976189,7413.492812500001
7663.09,2015,11,19,6,0,3,0,7663.09,7488.540773809525,7415.336919642856,7413.6509097222215
8040.47,2015,11,19,6,30,3,0,8040.47,7489.335327380953,7415.850535714287,7413.832840277779
8376.9,2015,11,19,7,0,3,0,8376.9,7490.331785714286,7416.353720238094,7414.036479166667
8559.57,2015,11,19,7,30,3,0,8559.57,7491.4969940476185,7416.969538690477,7414.287694444445
8675.55,2015,11,19,8,0,3,0,8675.55,7492.877083333333,7417.749732142856,7414.531284722221
8909.65,2015,11,19,8,30,3,0,8909.65,7494.568660714287,7418.613422619047,7414.8973819444445
9042.15,2015,11,19,9,0,3,0,9042.15,7496.565386904763,7419.6105654761905,7415.233104166667
9166.61,2015,11,19,9,30,3,0,9166.61,7498.864136904762,7420.811294642857,7415.640722222222
9267.66,2015,11,19,10,0,3,0,9267.66,7501.170833333333,7422.251458333334,7416.055048611111
9390.54,2015,11,19,10,30,3,0,9390.54,7503.999404761906,7423.954374999999,7416.5226875
9614.05,2015,11,19,11,0,3,0,9614.05,7507.377678571428,7425.969226190477,7417.099395833334
9678.01,2015,11,19,11,30,3,0,9678.01,7510.958363095238,7428.117395833333,7417.649833333333
9799.54,2015,11,19,12,0,3,0,9799.54,7514.903482142858,7430.451190476191,7418.242777777778
9953.2,2015,11,19,12,30,3,0,9953.2,7519.083184523809,7433.064092261905,7418.869986111111
10090.52,2015,11,19,13,0,3,0,10090.52,7523.605833333333,7435.87755952381,7419.4932430555555
10318.84,2015,11,19,13,30,3,0,10318.84,7528.69744047619,7439.062366071429,7420.2381875
10536.07,2015,11,19,14,0,3,0,10536.07,7534.594702380953,7442.642470238095,7421.102506944444
10639.84,2015,11,19,14,30,3,0,10639.84,7541.029583333333,7446.406071428572,7422.008597222221
10935.78,2015,11,19,15,0,3,0,10935.78,7548.263601190477,7450.502678571428,7423.060333333334
11220.07,2015,11,19,15,30,3,0,11220.07,7556.339613095238,7455.005788690476,7424.284993055555
11461.84,2015,11,19,16,0,3,0,11461.84,7565.158720238095,7459.818318452381,7425.743465277779
11571.27,2015,11,19,16,30,3,0,11571.27,7574.301488095238,7464.711800595238,7427.363590277778
11697.3,2015,11,19,17,0,3,0,11697.3,7583.746220238095,7469.578720238096,7429.128215277777
11608.97,2015,11,19,17,30,3,0,11608.97,7593.1491964285715,7474.359389880952,7430.9170138888885
11593.99,2015,11,19,18,0,3,0,11593.99,7602.781785714286,7479.073735119047,7432.764118055556
11417.04,2015,11,19,18,30,3,0,11417.04,7612.055833333334,7483.650982142857,7434.543395833332
11139.66,2015,11,19,19,0,3,0,11139.66,7620.5561011904765,7487.852500000001,7436.120486111111
11098.38,2015,11,19,19,30,3,0,11098.38,7628.825952380951,7492.086279761906,7437.793291666667
10821.87,2015,11,19,20,0,3,0,10821.87,7636.6991071428565,7496.243556547619,7439.466986111111
10335.5,2015,11,19,20,30,3,0,10335.5,7644.085357142856,7500.08625,7440.9257708333325
9814.96,2015,11,19,21,0,3,0,9814.96,7650.742589285714,7503.5092261904765,7442.229583333333
9478.38,2015,11,19,21,30,3,0,9478.38,7656.418125000001,7506.502366071429,7443.354006944444
