DATE,demand_mw_sum,demand_mw_mean,demand_mw_max,forecast_mw_sum,forecast_mw_mean,forecast_mw_max,fcst_error_mean,fcst_abs_error_sum,fcst_ape_mean,year,month,day,dow,is_weekend,is_holiday,dow_sin,dow_cos,month_sin,month_cos,F_P7_sin1,F_P7_cos1,F_P7_sin2,F_P7_cos2,F_P7_sin3,F_P7_cos3,F_P365_sin1,F_P365_cos1,F_P365_sin2,F_P365_cos2,F_P365_sin3,F_P365_cos3,demand_mw_sum_lag1,demand_mw_sum_lag7,demand_mw_sum_lag14,demand_mw_sum_lag28,demand_mw_sum_roll7_mean,demand_mw_sum_roll7_std,demand_mw_sum_roll14_mean,demand_mw_sum_roll14_std,temp_c_mean_lag1,temp_c_mean_lag7,forecast_mw_sum_lag1,forecast_mw_sum_lag7,cloud_cover,humidity,irradiance,precipitation,rn_temp_c,wind_speed,rn_temp_c_max,wind_speed_max,irradiance_max,precipitation_max,cloud_cover_max,humidity_max
2010-04-24,375583.13,7824.6485416666665,8914.15,375031.49,7813.156041666666,9022.47,-11.492500000000007,4146.379999999998,1.090759598230185,2010,4,24,5,1,0,-0.9749279121818235,-0.2225209339563146,0.8660254037844388,-0.4999999999999998,0.7818314824680229,0.6234898018587423,0.9749279121818285,-0.22252093395629283,0.43388373911761363,-0.9009688679023924,0.9307239310379795,-0.36572252349726897,-0.680773409477016,-0.732494071613579,-0.43277559255043163,0.9015016841318838,415237.77999999997,378598.53,374223.39,409802.8,404284.67,22635.301500083668,400657.2221428571,20859.619045254654,21.059375,18.314930555555556,415257.3,378184.81,0.8410833333333333,0.011333333333333334,2456.0280000000002,8.321,20.184375,2.064375,24.349,2.504,414.565,0.947,0.949,0.012
2010-04-25,357208.96,7441.8533333333335,8702.75,360819.51,7517.073125,8788.72,75.21979166666658,4786.609999999997,1.3121445702963095,2010,4,25,6,1,1,-0.7818314824680299,0.6234898018587334,0.8660254037844388,-0.4999999999999998,0.9749279121818245,-0.22252093395631053,-0.43388373911755096,-0.9009688679024226,-0.7818314824680284,0.6234898018587353,0.9242907221930934,-0.3816892202666588,-0.7055836101071774,-0.7086266782644601,-0.3856634062436074,0.9226395488404875,375583.13,367242.32,360465.48,399821.88,402851.33285714284,25507.341540963214,400424.6135714286,21354.563626041378,21.516666666666666,19.169791666666665,375031.49,369800.77,0.14541666666666667,0.008083333333333333,3751.744,2.036,15.797041666666667,2.8987083333333334,20.415,3.339,553.101,0.197,0.668,0.01
2010-04-26,361679.85,7534.996875,9173.9,362830.3,7558.964583333333,8983.67,23.967708333333274,3810.9699999999975,1.0354206703446251,2010,4,26,0,0,1,0.0,1.0,0.8660254037844388,-0.4999999999999998,0.43388373911755534,-0.9009688679024205,-0.7818314824680259,0.6234898018587384,0.9749279121818215,-0.2225209339563234,0.9175836260593937,-0.39754281428255595,-0.7295575540864876,-0.6839194216246105,-0.3375228995941134,0.941317317512847,357208.96,416593.48,398690.26,439968.98,395006.52857142856,28807.41960998955,397781.0128571429,23743.07026861591,17.980555555555558,18.976041666666667,360819.51,415147.28,0.28595833333333337,0.007041666666666667,4379.577,0.019,15.342541666666667,1.8129583333333334,20.093,2.798,710.113,0.003,0.901,0.008
2010-04-27,409513.94,8531.540416666667,10227.81,411330.05,8569.376041666666,10389.86,37.83562500000007,5685.4500000000035,1.378144216415622,2010,4,27,1,0,0,0.7818314824680297,0.6234898018587336,0.8660254037844388,-0.4999999999999998,-0.43388373911755446,-0.9009688679024209,0.7818314824680248,0.6234898018587398,-0.9749279121818146,-0.22252093395635397,0.9106046300942163,-0.4132786077829042,-0.7526668275320083,-0.658401584698049,-0.2884824328806098,0.9574851883550389,361679.85,419638.35,409336.07,431124.75,393560.18428571423,27593.17404853102,397793.71785714285,23749.77568974588,14.763541666666667,19.12048611111111,362830.3,421828.25,0.40962499999999996,0.006666666666666667,3179.581,0.05,15.305166666666667,1.8179583333333333,19.652,2.052,536.114,0.005,0.942,0.007
2010-04-28,411076.21,8564.087708333334,9914.36,410507.73,8552.244375,9903.65,-11.843333333333343,3807.6000000000013,0.9249415359687339,2010,4,28,2,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844388,-0.4999999999999998,-0.9749279121818243,-0.22252093395631148,0.4338837391175527,-0.9009688679024217,0.7818314824680088,0.6234898018587598,0.9033558023246845,-0.4288919379124835,-0.7748840413670406,-0.6321034111873489,-0.23867276600595,0.9711000518829505,409513.94,416615.49,410723.3,417797.86,392768.8585714285,26892.316700056643,397818.9257142857,23764.737283668983,13.838541666666666,18.982291666666665,411330.05,420589.37,0.21441666666666667,0.007,4528.445,0.024,17.024083333333333,2.10925,22.361,2.637,687.379,0.004,0.656,0.007
2010-04-29,414176.57,8628.678541666666,10047.07,412419.4,8592.070833333333,9936.98,-36.60770833333331,4024.1099999999924,0.9560188708173274,2010,4,29,3,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844388,-0.4999999999999998,-0.7818314824680324,0.6234898018587303,-0.9749279121818217,-0.22252093395632247,-0.4338837391175854,-0.900968867902406,0.8958392907349089,-0.4443781781046132,-0.7961828637826154,-0.6050560696488494,-0.18822670984324394,0.9821256058680006,411076.21,419082.14,412467.85,408841.92,392068.0628571428,26145.884671762185,397940.9771428571,23849.993691719577,15.715625000000001,19.40798611111111,410507.73,419038.67,0.06141666666666667,0.007791666666666666,4340.841,0.10200000000000001,16.92866666666667,2.129625,22.419,2.721,676.503,0.041,0.426,0.009
2010-04-30,420551.22000000003,8761.483750000001,9993.32,418986.92,8728.894166666667,10205.5,-32.589583333333564,4445.280000000002,1.0415065917248487,2010,4,30,4,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844388,-0.4999999999999998,-1.1269226474702003e-14,1.0,-2.2538452949404006e-14,1.0,-1.9596824708904003e-14,1.0,0.8880573226294932,-0.45973273945210397,-0.8165380514459157,-0.5772916165517278,-0.1372787721132652,0.9905324521322227,414176.57,415237.77999999997,408926.93,355244.72,392827.1257142857,26994.02688562651,398771.28357142856,24456.50580017334,16.037499999999998,21.059375,412419.4,415257.3,0.2470416666666667,0.009125,3376.902,1.262,16.969625,2.002625,20.03,2.729,485.737,0.105,0.414,0.01
2010-05-01,383277.7,7984.952083333334,9130.96,384827.17,8017.232708333333,9222.63,32.28062499999993,4438.650000000002,1.1522305870808074,2010,5,1,5,1,0,-0.9749279121818235,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.7818314824680184,0.6234898018587479,0.9749279121818318,-0.2225209339562785,0.43388373911756944,-0.9009688679024137,0.8800122039735357,-0.47495107206704995,-0.8359254794186365,-0.5488429582847199,-0.08596479873744671,0.9962981749346077,420551.22000000003,375583.13,378598.53,359225.81,393926.35000000003,26323.129911663193,399105.50999999995,24190.13789885701,14.470833333333333,21.516666666666666,418986.92,375031.49,0.11358333333333333,0.0095,3644.592,0.122,16.958833333333335,1.6994583333333333,21.067,1.927,565.981,0.022,0.441,0.01
2010-05-02,369278.13,7693.294375,9257.33,368769.15,7682.690625,9179.84,-10.603750000000067,2325.199999999997,0.6318129629930437,2010,5,2,6,1,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.974927912181823,-0.22252093395631722,-0.4338837391175633,-0.9009688679024166,-0.7818314824680332,0.6234898018587292,0.8717063187093219,-0.4900286664290592,-0.8543221697498269,-0.5197438121555157,-0.034421611622745804,0.9994074007397048,383277.7,357208.96,367242.32,333841.63,395650.51714285713,23790.760687286853,399250.925,23989.147728682983,15.659374999999999,17.980555555555558,384827.17,360819.51,0.5932083333333333,0.008541666666666666,4303.958,0.159,18.777375,1.599875,24.321,2.204,670.472,0.068,0.847,0.01
2010-05-03,415113.86,8648.205416666666,10251.33,414650.95,8638.561458333334,10350.35,-9.643958333333407,2763.6100000000006,0.6632769657576537,2010,5,3,0,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.43388373911756195,-0.9009688679024173,-0.7818314824680351,0.6234898018587268,0.9749279121818233,-0.22252093395631578,0.8631421280499114,-0.5049610547215203,-0.8717063187093217,-0.49002866642905946,0.017213356155833904,0.9998518392091162,369278.13,361679.85,416593.48,357999.91000000003,403283.9471428572,19204.741075092556,399145.23785714287,23909.994417860195,16.389583333333334,14.763541666666667,368769.15,362830.3,0.30145833333333333,0.010125,3836.2999999999997,1.367,18.317291666666666,1.9650833333333333,22.508,2.483,624.985,0.135,0.839,0.011
2010-05-04,418582.13,8720.461041666667,10125.57,418969.74,8728.53625,10047.75,8.07520833333325,3198.4899999999934,0.7469738939638004,2010,5,4,1,0,0,0.7818314824680297,0.6234898018587336,0.49999999999999994,-0.8660254037844387,-0.43388373911754785,-0.900968867902424,0.7818314824680156,0.6234898018587514,-0.9749279121818255,-0.2225209339563062,0.8543221697498271,-0.5197438121555154,-0.888057322629493,-0.4597327394521046,0.06880242680232014,0.9976303053065857,415113.86,409513.94,419638.35,401697.56,404579.4028571429,19985.02200709687,399069.79357142857,23841.926991875953,16.39513888888889,13.838541666666666,414650.95,411330.05,0.15420833333333334,0.009958333333333333,3912.471,3.228,18.24204166666667,2.2510833333333333,23.73,2.676,615.253,0.594,0.216,0.011
2010-05-05,415120.08999999997,8648.335208333332,10226.26,415757.05,8661.605208333332,10009.15,13.270000000000095,4532.420000000004,1.0621384220868453,2010,5,5,2,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,-0.9749279121818226,-0.22252093395631864,0.43388373911756595,-0.9009688679024154,0.781831482468004,0.6234898018587659,0.8452490573530633,-0.5343725582809786,-0.9033558023246842,-0.4288919379124841,0.12020804489935226,0.9927487224577403,418582.13,411076.21,416615.49,410194.69,405157.10000000003,20260.668268901904,398962.9792857143,23760.48448275127,18.392881944444444,15.715625000000001,418969.74,410507.73,0.112,0.006375,3643.917,1.312,13.774375,2.8558333333333334,19.116,3.799,495.887,0.392,0.341,0.009
2010-05-06,422420.49,8800.426875,10351.52,424244.86,8838.434583333334,10455.69,38.00770833333312,4966.850000000002,1.149154322833527,2010,5,6,3,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,-0.7818314824680369,0.6234898018587246,-0.9749279121818185,-0.22252093395633676,-0.4338837391175271,-0.9009688679024341,0.8359254794186372,-0.5488429582847189,-0.9175836260593935,-0.39754281428255656,0.1712931441814773,0.9852201067560606,415120.08999999997,414176.57,419082.14,413431.49,406334.8028571429,21094.75835086396,399201.4328571429,23993.53476491792,15.2125,16.037499999999998,415757.05,412419.4,0.050875000000000004,0.0065,4215.284,0.015,14.165625,2.0323333333333333,19.317,3.103,647.51,0.002,0.158,0.007
2010-05-07,422341.76,8798.786666666667,9959.11,422687.02,8805.979583333334,10151.59,7.19291666666669,3066.199999999996,0.7049906543780772,2010,5,7,4,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,-4.408728476930472e-15,1.0,-8.817456953860943e-15,1.0,2.9406378714814596e-14,1.0,0.8263541987239096,-0.5631507242749185,-0.9307239310379793,-0.3657225234972692,0.2219215130041654,0.9750645322571948,422420.49,420551.22000000003,415237.77999999997,405199.41,406590.5942857143,21305.676610929673,399708.86,24429.918282896702,14.020833333333334,14.470833333333333,424244.86,418986.92,0.053,0.006416666666666667,4148.496,0.014,15.321666666666667,1.3894166666666667,20.663,1.786,643.476,0.002,0.1,0.007
2010-05-08,390516.07,8135.751458333333,9303.68,391049.04,8146.855,9427.44,11.103541666666692,4303.769999999993,1.0916965615810243,2010,5,8,5,1,0,-0.9749279121818235,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.7818314824680315,0.6234898018587314,0.9749279121818224,-0.22252093395631958,0.4338837391175765,-0.9009688679024103,0.8165380514459162,-0.5772916165517272,-0.9427611433904206,-0.33346877891818705,0.2719581575341048,0.9623090774541488,422341.76,383277.7,375583.13,374223.39,407624.6471428572,20128.775293729213,400775.4985714286,23607.69151907831,13.875,15.659374999999999,422687.02,384827.17,0.018208333333333333,0.0075,4081.2219999999998,0.03,16.52595833333333,1.2509583333333334,21.733,1.487,632.289,0.005,0.05,0.008
2010-05-09,371043.78,7730.078750000001,9095.66,372910.7,7768.972916666667,9179.99,38.894166666666536,5117.5399999999945,1.3736472701284177,2010,5,9,6,1,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.9749279121818246,-0.22252093395631004,-0.43388373911755007,-0.900968867902423,-0.7818314824680382,0.623489801858723,0.8064799463209449,-0.591261444863578,-0.9536809966304455,-0.300819807635668,0.3212696616923639,0.9469877530760754,390516.07,369278.13,357208.96,360465.48,407876.8828571429,19571.51277111566,401763.70000000007,21869.29794238477,14.926041666666668,16.389583333333334,391049.04,368769.15,0.01625,0.008249999999999999,4065.703,0.02,17.086208333333335,1.5337500000000002,22.444,1.84,629.802,0.003,0.027,0.009
2010-05-10,413912.5,8623.177083333334,10268.92,417842.08,8705.043333333333,10436.22,81.86625000000008,4604.920000000004,1.1012863130893422,2010,5,10,0,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.4338837391175686,-0.900968867902414,-0.7818314824680443,0.6234898018587154,0.9749279121818251,-0.22252093395630812,0.7961828637826158,-0.6050560696488487,-0.9634705485641486,-0.26781430516217486,0.3697245428906736,0.9291414114031742,371043.78,415113.86,361679.85,398690.26,407705.25999999995,19502.62088452438,405494.6035714285,18735.94618454803,15.669444444444444,16.39513888888889,372910.7,414650.95,0.050625,0.007916666666666667,4027.958,0.033,16.727208333333333,1.94325,22.533,2.357,623.995,0.007,0.321,0.009
2010-05-11,419854.09,8746.960208333334,10294.59,416939.4,8686.237500000001,10192.67,-60.722708333333344,3123.6100000000006,0.7438422614898577,2010,5,11,1,0,0,0.7818314824680297,0.6234898018587336,0.49999999999999994,-0.8660254037844387,-0.433883739117554,-0.9009688679024211,0.7818314824680241,0.6234898018587406,-0.9749279121818111,-0.22252093395636927,0.7856498550787147,-0.618671403262503,-0.9721181966290612,-0.23449138957041055,0.4171936026123166,0.908817637339503,413912.5,418582.13,409513.94,409336.07,407886.96857142856,19626.385180543744,406233.18571428576,19106.717641901316,16.323090277777776,18.392881944444444,417842.08,418969.74,0.030458333333333334,0.006333333333333333,3830.873,0.122,15.4195,2.9715000000000003,23.247,3.69,608.8,0.025,0.183,0.007
2010-05-12,432496.5,9010.34375,10745.74,431516.77999999997,8989.932916666667,10778.14,-20.410833333333414,3783.6799999999957,0.9154059725979713,2010,5,12,2,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,-0.9749279121818242,-0.22252093395631192,0.43388373911755357,-0.9009688679024214,0.7818314824680346,0.6234898018587276,0.7748840413670407,-0.6321034111873486,-0.9796136916454901,-0.2008905551306353,0.4635502709028508,0.886070621534138,419854.09,415120.08999999997,411076.21,410723.3,410369.3128571428,21684.65944315645,407763.2064285715,20342.074384138356,16.77951388888889,15.2125,416939.4,415757.05,0.025249999999999998,0.005333333333333333,4051.66,0.013000000000000001,12.396958333333332,2.972375,17.098,3.734,638.295,0.002,0.071,0.006
2010-05-13,438251.58,9130.241250000001,10747.02,439004.77999999997,9145.932916666667,10874.61,15.69166666666655,4961.979999999999,1.1172175687788284,2010,5,13,3,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,-0.7818314824680327,0.6234898018587299,-0.9749279121818215,-0.2225209339563234,-0.4338837391175713,-0.9009688679024128,0.7638886127905428,-0.6453481132295501,-0.9859481499638303,-0.1670516255021195,0.5086709438521045,0.8609610158889943,432496.5,422420.49,414176.57,412467.85,412630.89714285714,23866.75978958124,409482.85000000003,21885.03023284094,13.066666666666668,14.020833333333334,431516.77999999997,424244.86,0.09970833333333334,0.00675,3790.694,0.17900000000000002,13.94775,2.9584166666666665,18.367,3.64,607.455,0.017,0.288,0.007
2010-05-14,435858.55,9080.386458333332,10463.06,435526.27,9073.463958333334,10466.1,-6.922500000000184,2865.6599999999917,0.6604244766575115,2010,5,14,4,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,2.45176952084106e-15,1.0,4.90353904168212e-15,1.0,-3.527725558308283e-14,1.0,0.7526668275320085,-0.6584015846980487,-0.9911140639934546,-0.13301470653419636,0.5524353131676191,0.8335557718385702,438251.58,422341.76,420551.22000000003,408926.93,414561.86714285717,25287.862111287104,410576.23071428575,22842.00099752915,13.31875,13.875,439004.77999999997,422687.02,0.06308333333333334,0.00675,3842.421,0.003,13.960208333333334,2.6510416666666665,18.458,3.349,610.069,0.001,0.167,0.007
2010-05-15,406317.25,8464.942708333334,9732.1,405252.1,8442.752083333333,9737.69,-22.190624999999955,3831.5900000000074,0.9408825979126806,2010,5,15,5,1,0,-0.9749279121818235,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.7818314824680269,0.6234898018587371,0.9749279121818257,-0.22252093395630526,0.4338837391175836,-0.9009688679024068,0.741222010848596,-0.6712599575675313,-0.9951053111006974,-0.09882013873287211,0.5947266869607637,0.8039279618328211,435858.55,390516.07,383277.7,378598.53,416819.1785714286,23419.938045586816,412221.91285714286,21515.387134249155,14.129166666666668,14.926041666666668,435526.27,391049.04,0.215125,0.007625,3723.352,0.205,14.943958333333333,2.208125,19.284,2.569,594.45,0.023,0.467,0.008
2010-05-16,394571.8,8220.245833333332,9919.82,393425.12,8196.356666666667,10025.87,-23.88916666666671,3840.9399999999987,0.9805621430790131,2010,5,16,6,1,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.9749279121818263,-0.22252093395630287,-0.4338837391175368,-0.9009688679024294,-0.781831482468043,0.6234898018587169,0.7295575540864876,-0.6839194216246105,-0.9979171608653922,-0.06450844944931625,0.6354323008901765,0.772156584499165,406317.25,371043.78,369278.13,367242.32,420180.3242857143,16388.200143667476,414028.60357142857,18479.749093046135,14.122916666666667,15.669444444444444,405252.1,372910.7,0.6324583333333333,0.008,3007.588,1.3119999999999998,15.762833333333333,1.6595000000000002,19.507,1.974,563.916,0.289,0.931,0.009
2010-05-17,441518.82,9198.30875,11346.36,437676.07,9118.251458333334,11298.9,-80.05729166666679,5811.610000000006,1.3236963503818524,2010,5,17,0,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.4338837391175496,-0.9009688679024233,-0.781831482468018,0.6234898018587484,0.9749279121818267,-0.2225209339563005,0.717676913675962,-0.6963762255968722,-0.9995462806873573,-0.03012030484690836,0.6744436188329453,0.7383263540031066,394571.8,413912.5,415113.86,416593.48,424124.08428571426,17882.075295307073,415914.67214285716,19892.49432794135,13.887500000000001,16.323090277777776,393425.12,417842.08,0.9084166666666667,0.008916666666666666,1323.7060000000001,7.979,14.136833333333334,1.7722083333333334,16.26,2.236,204.055,0.609,0.953,0.009
2010-05-18,451106.53,9398.052708333335,11303.47,450563.42,9386.737916666667,11303.68,-11.314791666666565,3299.389999999996,0.7083423800443923,2010,5,18,1,0,0,0.7818314824680297,0.6234898018587336,0.49999999999999994,-0.8660254037844387,-0.43388373911756023,-0.9009688679024181,0.7818314824680327,0.6234898018587299,-0.974927912181822,-0.2225209339563215,0.705583610107178,-0.7086266782644596,-0.9999907397361901,0.004303538296243821,0.7116566222817746,0.702527474169157,441518.82,419854.09,418582.13,419638.35,428588.7185714286,20367.050643912888,418237.84357142856,22014.04982984137,13.988541666666668,16.77951388888889,437676.07,416939.4,0.7508750000000001,0.008666666666666666,2038.967,10.053,13.860916666666666,2.3739166666666667,16.29,2.727,312.79,0.752,0.857,0.009
2010-05-19,445179.14,9274.565416666666,10968.15,447636.57,9325.761875,10961.33,51.19645833333342,5363.509999999998,1.2294025466690506,2010,5,19,2,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,-0.9749279121818225,-0.2225209339563191,0.43388373911756684,-0.9009688679024149,0.7818314824679942,0.6234898018587782,0.6932812268869777,-0.720667149553861,-0.9992500112396835,0.03872228089217399,0.7469720876965548,0.664855397964287,451106.53,432496.5,415120.08999999997,416615.49,430400.5242857143,21314.679446530692,420384.91857142857,23124.434462907328,13.480208333333332,13.066666666666668,450563.42,431516.77999999997,0.41783333333333333,0.008083333333333333,2793.066,0.842,14.459041666666666,1.7782916666666668,18.023,2.385,476.427,0.123,0.949,0.009
2010-05-20,444364.9,9257.602083333333,10888.93,445674.67,9284.888958333333,10923.81,27.286874999999913,2234.609999999994,0.5025429146554031,2010,5,20,3,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,-0.7818314824680372,0.6234898018587242,-0.9749279121818183,-0.22252093395633774,-0.43388373911756417,-0.9009688679024163,0.6807734094770161,-0.7324940716135789,-0.9973249731081555,0.07309512989807776,0.7802958510707751,0.6254105729852468,445179.14,438251.58,422420.49,419082.14,431273.85571428575,21809.474692673295,421952.3764285714,24000.179679423225,13.807986111111111,13.31875,447636.57,439004.77999999997,0.85675,0.007916666666666667,1933.884,0.333,15.015458333333333,1.222375,17.187,1.656,330.355,0.033,0.98,0.008
2010-05-21,440915.98,9185.749583333332,10633.79,441433.62,9196.53375,10642.89,10.78416666666656,3278.2400000000025,0.725108957098129,2010,5,21,4,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,-4.898587196589413e-15,1.0,-9.797174393178826e-15,1.0,1.3725947840635769e-14,1.0,0.6680638642135335,-0.7441039398713607,-0.994217906893952,0.10738134666416306,0.8115390590073612,0.5842981736283681,444364.9,435858.55,422341.76,415237.77999999997,431996.3457142857,22068.893321706368,423279.10642857145,24530.88443688861,12.926736111111111,14.129166666666668,445674.67,435526.27,0.5181250000000001,0.008291666666666668,2313.944,6.708,14.048375,2.3749583333333333,17.068,3.101,385.252,0.329,0.639,0.009
2010-05-22,417591.58,8699.824583333333,10304.9,417147.42,8690.571249999999,10247.06,-9.253333333333197,2693.719999999993,0.6605945131055169,2010,5,22,5,1,0,-0.9749279121818235,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.7818314824680223,0.623489801858743,0.974927912181829,-0.22252093395629094,0.43388373911759065,-0.9009688679024035,0.6551563572090853,-0.7554933140726803,-0.989932495087353,0.14154029521704298,0.8406184056344775,0.5416278206559824,440915.98,406317.25,390516.07,375583.13,433606.96428571426,20216.07853488045,425213.0714285714,22752.0144475612,13.869186989699479,14.122916666666667,441433.62,405252.1,0.23916666666666667,0.008,3018.812,3.375,13.379958333333335,2.569875,16.56,3.105,500.138,0.309,0.384,0.008
2010-05-23,414580.3,8637.089583333332,10535.32,409327.93,8527.665208333334,10442.35,-109.4243749999999,6005.189999999995,1.3998480594011122,2010,5,23,6,1,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.9749279121818247,-0.22252093395630956,-0.4338837391175492,-0.9009688679024235,-0.781831482468048,0.6234898018587107,0.6420547132365637,-0.766658819300159,-0.9844738167520923,0.17553149042142774,0.8674563547295968,0.4975132889071807,417591.58,394571.8,371043.78,357208.96,436465.3214285714,14336.535216632237,428322.8228571429,17035.84464863187,13.290625,13.887500000000001,417147.42,393425.12,0.601625,0.007208333333333334,3084.014,0.65,14.345125000000001,1.619,17.023,2.24,534.543,0.113,0.955,0.008
2010-05-24,448115.36,9335.736666666666,11422.97,445811.88,9287.7475,11376.67,-47.98916666666671,5134.620000000002,1.149160135715025,2010,5,24,0,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.43388373911755623,-0.90096886790242,-0.7818314824680273,0.6234898018587368,0.9749279121818158,-0.22252093395634825,0.6287628145958344,-0.777597146973627,-0.9778483415056567,0.20931464596304886,0.8919813464595485,0.4520722039323042,414580.3,441518.82,413912.5,361679.85,437407.6842857143,14928.64510892341,430765.8842857143,17261.31172324532,11.454166666666666,13.988541666666668,409327.93,437676.07,0.6448333333333334,0.008833333333333334,2330.666,4.779,14.961374999999999,1.4959999999999998,17.361,1.804,407.719,0.589,0.916,0.01
2010-05-25,450198.46,9379.134583333334,11196.83,451666.46,9409.717916666666,11373.09,30.583333333333297,3854.4799999999977,0.8690470057351275,2010,5,25,1,0,0,0.7818314824680297,0.6234898018587336,0.49999999999999994,-0.8660254037844387,-0.4338837391175536,-0.9009688679024213,0.7818314824680235,0.6234898018587414,-0.9749279121818203,-0.22252093395632913,0.6152845999633276,-0.7883050558305255,-0.970063921851507,0.2428497220959358,0.9141279881853336,0.4054257283599978,448115.36,451106.53,419854.09,409513.94,437277.95999999996,14793.097711806493,432933.33928571426,17685.663814276566,12.841319444444444,13.480208333333332,445811.88,450563.42,0.613375,0.009708333333333333,2222.183,7.979,15.034958333333334,1.3922916666666667,17.393,1.838,409.365,0.818,0.861,0.01
2010-05-26,453226.11,9442.210625,11460.55,454675.81,9472.412708333333,11658.85,30.202083333333388,5085.939999999997,1.1506261452696043,2010,5,26,2,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,-0.9749279121818208,-0.22252093395632627,0.43388373911758005,-0.9009688679024086,0.7818314824680248,0.6234898018587398,0.6016240632249226,-0.7987793728863649,-0.9611297838723007,0.27609697309746883,0.933837228822925,0.3576982388331259,450198.46,445179.14,432496.5,411076.21,438427.52714285714,15788.596888180948,434414.0257142857,18495.50220100385,14.223090277777779,13.807986111111111,451666.46,447636.57,0.7004166666666666,0.009,1338.29,24.313,14.810125,3.294208333333333,15.977,4.245,254.776,2.456,0.846,0.01
2010-05-27,445150.78,9273.974583333335,11081.58,446676.83999999997,9305.7675,11048.26,31.792916666666372,4456.739999999993,0.9827821054936893,2010,5,27,3,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,-0.7818314824680419,0.6234898018587184,-0.974927912181815,-0.22252093395635206,-0.4338837391175571,-0.9009688679024196,0.5877852522924732,-0.8090169943749473,-0.9510565162951536,0.30901699437494723,0.9510565162951538,0.3090169943749469,453226.11,444364.9,438251.58,414176.57,438539.7957142857,15840.561085897445,434906.82571428566,18696.437269851496,14.382465277777778,12.926736111111111,454675.81,445674.67,0.494875,0.007875,2494.824,1.9549999999999998,14.751583333333334,1.8238333333333332,17.408,2.766,412.291,0.351,0.941,0.008
2010-05-28,439364.65,9153.430208333333,10598.6,440580.29,9178.756041666666,10747.91,25.325833333333225,3148.73999999999,0.7222850151416753,2010,5,28,4,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,1.9619108011821185e-15,1.0,3.923821602364237e-15,1.0,-5.095768645726166e-14,1.0,0.5737722679043246,-0.81901488666808,-0.9398560579418953,0.341570769167856,0.9657399376548549,0.25951179706979993,445150.78,440915.98,435858.55,420551.22000000003,438318.17714285717,15812.603530047709,435157.2614285714,18733.610952591695,15.816666666666668,13.869186989699479,446676.83999999997,441433.62,0.7265416666666668,0.009208333333333334,1976.9270000000001,6.211,15.214583333333332,2.294208333333333,17.565,3.026,347.041,0.755,0.954,0.01
2010-05-29,418494.56,8718.636666666667,10399.93,421138.12,8773.710833333333,10629.02,55.07416666666662,5967.780000000004,1.41582879358687,2010,5,29,5,1,0,-0.9749279121818235,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.7818314824680266,0.6234898018587376,0.974927912181826,-0.2225209339563043,0.4338837391175465,-0.9009688679024247,0.5595892624101765,-0.8287700871745038,-0.9275416835791965,0.3737197147904692,0.9778483415056568,0.2093146459630485,439364.65,417591.58,406317.25,383277.7,438447.1742857142,15617.821380584699,436027.06928571424,17535.971318276796,14.350347222222224,13.290625,440580.29,417147.42,0.56025,0.008791666666666666,1435.502,6.518,13.074916666666667,2.222541666666667,15.622,3.097,314.909,1.351,0.891,0.01
