date,dow_is_weekend,precipitation_total,humidity_ave,humidity_day_ave,humidity_night_ave,humidity_peak,cloud_cover_ave,cloud_cover_day_ave,wind_speed_ave,wind_speed_peak,irradiance_total,irradiance_peak,temperature_ave,demand_total
10-Aug-10,0,8.842,0.009,0.102,0.071,0.011,0.841,0.382,3.015,3.661,"2,189",406,13.4,"478,204"
11-Aug-10,0,2.88,0.006,0.072,0.083,0.006,0.516,0.209,3.444,4.069,"3,212",575,11,"460,680"
12-Aug-10,0,0.374,0.006,0.072,0.084,0.006,0.448,0.166,3.584,4.458,"3,744",587,10.1,"469,951"
13-Aug-10,0,0.014,0.007,0.077,0.071,0.007,0.118,0.072,2.143,3.538,"4,020",609,10.9,"457,377"
14-Aug-10,1,0.382,0.007,0.077,0.064,0.007,0.15,0.057,2.496,2.991,"4,276",676,11.1,"418,805"
15-Aug-10,1,1.448,0.007,0.08,0.07,0.007,0.141,0.076,3.015,3.586,"3,849",587,11.9,"397,074"
16-Aug-10,0,0.277,0.006,0.067,0.072,0.006,0.051,0.026,2.788,3.632,"4,522",672,11,"438,990"
17-Aug-10,0,0.015,0.005,0.059,0.072,0.006,0.26,0.11,1.677,2.619,"4,650",712,9.2,"461,532"
18-Aug-10,0,6.7,0.008,0.089,0.076,0.009,0.478,0.196,2.899,3.208,"3,792",616,11.4,"457,237"
19-Aug-10,0,0.754,0.007,0.089,0.102,0.009,0.138,0.077,2.51,2.86,"4,155",641,14.5,"424,058"
20-Aug-10,0,0.167,0.005,0.06,0.102,0.005,0.058,0.03,2.82,3.643,"4,650",682,11,"428,404"
21-Aug-10,1,0.144,0.005,0.06,0.072,0.005,0.059,0.028,2.539,3.719,"4,723",701,9.5,"414,318"
22-Aug-10,1,1.226,0.006,0.069,0.072,0.007,0.661,0.238,1.459,1.805,"4,118",721,10.3,"408,966"
23-Aug-10,0,1.002,0.007,0.079,0.081,0.007,0.319,0.198,2.248,3.442,"3,149",495,10.7,"459,753"
24-Aug-10,0,0.277,0.005,0.067,0.084,0.006,0.172,0.058,2.781,3.416,"4,802",705,11.1,"445,010"
25-Aug-10,0,0.722,0.005,0.059,0.084,0.006,0.193,0.105,3.208,3.526,"4,615",720,10.1,"446,842"
26-Aug-10,0,1.565,0.006,0.068,0.065,0.006,0.356,0.177,3.352,3.825,"4,267",640,9.8,"457,182"
27-Aug-10,0,0.23,0.006,0.067,0.061,0.006,0.083,0.048,2.889,3.807,"4,768",679,10.4,"449,413"
28-Aug-10,1,0.024,0.006,0.066,0.103,0.006,0.108,0.057,1.858,2.375,"5,012",751,10.1,"423,027"
29-Aug-10,1,0.044,0.007,0.077,0.083,0.007,0.13,0.063,1.427,1.938,"4,847",716,11.2,"406,077"
30-Aug-10,0,0.01,0.007,0.078,0.06,0.007,0.103,0.067,1.333,1.9,"4,824",702,12.2,"438,035"
31-Aug-10,0,0.013,0.007,0.085,0.06,0.008,0.453,0.152,2.071,2.711,"5,047",743,13,"434,289"
1-Sep-10,0,1.068,0.009,0.106,0.072,0.01,0.818,0.389,1.582,2.545,"3,488",631,15.2,"421,534"
2-Sep-10,0,2.837,0.009,0.11,0.083,0.01,0.59,0.281,2.352,3.096,"3,012",441,15.4,"427,875"
3-Sep-10,0,12.41,0.009,0.113,0.063,0.011,0.869,0.399,3.043,4.283,"2,807",512,14.1,"430,567"
4-Sep-10,1,5.978,0.009,0.118,0.06,0.012,0.512,0.296,4.343,5.138,"3,232",551,16.5,"397,372"
5-Sep-10,1,0.555,0.006,0.079,0.07,0.007,0.172,0.077,2.792,4.968,"5,166",753,14.2,"368,426"
6-Sep-10,0,0.67,0.006,0.072,0.071,0.006,0.209,0.091,1.86,2.943,"5,112",772,12.2,"421,617"
7-Sep-10,0,0.368,0.006,0.072,0.068,0.006,0.161,0.08,2.366,2.745,"5,015",701,11.3,"439,970"
8-Sep-10,0,0.048,0.007,0.077,0.079,0.007,0.142,0.107,1.55,1.915,"5,170",783,11.6,"434,122"
9-Sep-10,0,4.89,0.009,0.099,0.084,0.01,0.486,0.278,2.25,2.627,"3,508",583,12.7,"439,933"
10-Sep-10,0,1.477,0.007,0.092,0.085,0.01,0.125,0.094,2.931,4.319,"4,916",741,14.2,"426,390"
11-Sep-10,1,0.003,0.006,0.068,0.092,0.006,0.018,0.01,1.407,2.247,"5,868",827,12.6,"392,885"
12-Sep-10,1,0.183,0.008,0.086,0.111,0.008,0.707,0.248,1.856,2.591,"5,224",771,13.3,"379,771"
13-Sep-10,0,1.986,0.008,0.097,0.106,0.009,0.279,0.096,1.656,2.584,"5,297",779,15.2,"411,423"
14-Sep-10,0,17.958,0.009,0.104,0.115,0.01,0.56,0.241,2.524,3.713,"3,840",617,14.1,"430,149"
15-Sep-10,0,0.076,0.006,0.078,0.108,0.008,0.334,0.119,2.683,3.562,"5,781",812,13.5,"420,801"
16-Sep-10,0,0.006,0.005,0.067,0.076,0.006,0.453,0.159,3.064,3.616,"5,979",838,12.3,"419,643"
17-Sep-10,0,0.009,0.006,0.065,0.072,0.006,0.182,0.132,1.681,2.37,"5,913",809,11.6,"422,326"
18-Sep-10,1,0.022,0.006,0.074,0.072,0.007,0.488,0.195,1.446,2.184,"5,471",820,12.1,"388,139"
19-Sep-10,1,0.708,0.008,0.087,0.083,0.008,0.572,0.322,1.277,1.835,"4,104",581,12.7,"380,059"
20-Sep-10,0,0.843,0.008,0.096,0.108,0.009,0.149,0.087,1.58,1.747,"5,484",770,13.4,"422,787"
21-Sep-10,0,0.89,0.008,0.1,0.073,0.009,0.261,0.068,2.247,3.593,"5,801",821,14.7,"421,197"
22-Sep-10,0,0.243,0.009,0.097,0.072,0.009,0.429,0.184,1.657,2.302,"5,051",790,15.1,"414,410"
23-Sep-10,0,0.37,0.008,0.097,0.096,0.009,0.229,0.149,1.552,1.848,"4,459",679,14.9,"416,823"
24-Sep-10,0,0.132,0.008,0.093,0.096,0.009,0.186,0.137,1.573,2.228,"6,307",873,15.9,"410,080"
25-Sep-10,1,0.196,0.007,0.087,0.113,0.008,0.476,0.269,1.515,2.014,"5,204",731,15.8,"373,817"
26-Sep-10,1,0.036,0.008,0.097,0.072,0.009,0.326,0.194,1.596,2.048,"5,866",864,16.4,"358,623"
27-Sep-10,0,0.336,0.009,0.101,0.062,0.009,0.357,0.247,1.775,2.291,"5,263",730,17.2,"396,035"
28-Sep-10,0,0.606,0.007,0.079,0.07,0.008,0.514,0.185,2.029,3.344,"6,169",868,16.3,"400,206"
29-Sep-10,0,1.043,0.006,0.068,0.077,0.006,0.191,0.084,2.532,3.688,"5,976",768,12.7,"409,239"
30-Sep-10,0,0.006,0.006,0.065,0.09,0.006,0.638,0.225,1.72,2.354,"6,070",901,11.7,"417,668"
1-Oct-10,0,0.829,0.008,0.09,0.097,0.009,0.902,0.445,1.931,2.714,"3,318",501,13.5,"415,816"
2-Oct-10,1,15.976,0.009,0.112,0.098,0.01,0.683,0.37,2.496,3.034,"3,436",503,15,"377,929"
3-Oct-10,1,17.444,0.01,0.119,0.102,0.01,0.66,0.302,2.678,3.202,"3,570",615,15.3,"359,891"
4-Oct-10,0,5.139,0.01,0.123,0.103,0.011,0.249,0.127,1.983,3.24,"5,519",749,16.3,"360,217"
5-Oct-10,0,1.32,0.011,0.132,0.1,0.011,0.191,0.083,1.49,1.905,"6,213",803,17.6,"403,703"
6-Oct-10,0,1.467,0.011,0.127,0.101,0.011,0.527,0.239,1.619,2.127,"5,805",861,18,"404,755"
7-Oct-10,0,0.73,0.008,0.101,0.092,0.01,0.636,0.245,2.064,3.518,"6,050",812,16.6,"403,498"
8-Oct-10,0,1.508,0.008,0.096,0.105,0.008,0.67,0.296,2.011,2.579,"5,328",744,14.9,"404,606"
9-Oct-10,1,1.765,0.008,0.098,0.103,0.009,0.439,0.289,2.114,3.661,"5,128",695,15.5,"376,048"
10-Oct-10,1,4.653,0.008,0.103,0.082,0.01,0.501,0.227,3.209,3.845,"5,318",735,15.6,"360,975"
11-Oct-10,0,1.584,0.009,0.112,0.071,0.01,0.323,0.194,2.98,3.992,"5,170",673,16.6,"404,794"
12-Oct-10,0,1.655,0.01,0.12,0.072,0.01,0.743,0.343,2.358,3.018,"4,941",770,17.5,"413,037"
13-Oct-10,0,5.806,0.011,0.131,0.094,0.011,0.735,0.326,1.942,2.32,"4,818",738,17.9,"411,525"
14-Oct-10,0,2.484,0.011,0.132,0.108,0.012,0.784,0.323,2.052,4.406,"5,634",920,19.1,"415,301"
15-Oct-10,0,9.12,0.009,0.109,0.12,0.013,0.466,0.294,4.702,5.427,"4,217",643,18.6,"408,428"
16-Oct-10,1,0.223,0.005,0.059,0.12,0.006,0.126,0.098,3.663,5.035,"6,306",791,10.8,"378,339"
17-Oct-10,1,0.022,0.007,0.075,0.132,0.007,0.048,0.019,1.623,2.383,"7,611",978,13,"363,725"
18-Oct-10,0,1.414,0.007,0.086,0.132,0.008,0.174,0.125,1.963,2.799,"6,975",986,14.9,"402,787"
19-Oct-10,0,0.544,0.008,0.092,0.096,0.008,0.423,0.255,1.837,2.769,"5,180",744,14.2,"414,834"
20-Oct-10,0,0.069,0.009,0.101,0.096,0.009,0.24,0.115,1.798,2.497,"7,385",954,16.1,"404,129"
21-Oct-10,0,0.209,0.009,0.112,0.096,0.01,0.423,0.17,1.893,2.659,"7,060",940,17.1,"406,818"
22-Oct-10,0,1.235,0.01,0.112,0.099,0.01,0.177,0.074,1.632,2.091,"6,908",890,18.4,"405,014"
23-Oct-10,1,12.526,0.01,0.109,0.108,0.011,0.737,0.327,2.183,3.499,"5,291",919,18.9,"373,111"
24-Oct-10,1,9.55,0.009,0.106,0.117,0.01,0.773,0.362,2.835,3.776,"4,179",597,14.9,"370,332"
25-Oct-10,0,0.813,0.009,0.105,0.128,0.009,0.25,0.072,2.265,3.753,"7,140",907,15.8,"405,767"
26-Oct-10,0,0.173,0.009,0.096,0.135,0.01,0.147,0.063,1.529,2.018,"7,581",975,17.8,"406,429"
27-Oct-10,0,2.922,0.009,0.111,0.137,0.01,0.441,0.213,2.425,3.038,"5,892",894,17.2,"406,426"
28-Oct-10,0,0.376,0.009,0.108,0.072,0.009,0.24,0.143,1.797,2.342,"6,500",810,16.6,"404,061"
29-Oct-10,0,0.15,0.01,0.12,0.068,0.012,0.412,0.29,1.99,2.391,"5,936",726,17.7,"402,800"
30-Oct-10,1,2.939,0.012,0.143,0.086,0.013,0.76,0.322,2.66,3.05,"5,784",746,19.7,"376,364"
31-Oct-10,1,1.593,0.011,0.13,0.086,0.012,0.343,0.205,1.849,2.553,"6,730",919,20.2,"362,307"
1-Nov-10,0,31.132,0.009,0.112,0.09,0.011,0.693,0.341,2.977,4.299,"4,425",709,16.6,"405,241"
2-Nov-10,0,0.777,0.008,0.09,0.103,0.008,0.249,0.146,2.058,3.591,"7,013",884,14.1,"400,958"
3-Nov-10,0,2.608,0.009,0.097,0.109,0.009,0.486,0.164,2.348,3.101,"6,931","1,009",15.7,"399,871"
4-Nov-10,0,11.619,0.008,0.096,0.118,0.009,0.536,0.301,3.002,3.427,"4,537",531,14.4,"402,442"
5-Nov-10,0,7.446,0.008,0.096,0.124,0.008,0.512,0.242,2.862,3.593,"5,572",644,14.2,"401,586"
6-Nov-10,1,3.897,0.008,0.1,0.108,0.009,0.417,0.226,2.062,2.414,"6,153",797,14.9,"372,722"
7-Nov-10,1,0.73,0.01,0.119,0.106,0.011,0.584,0.309,2.136,2.614,"7,087",952,17.2,"357,696"
8-Nov-10,0,12.167,0.012,0.145,0.11,0.013,0.634,0.325,1.7,2.427,"5,278",683,19.3,"404,940"
9-Nov-10,0,0.846,0.012,0.146,0.112,0.013,0.743,0.353,1.624,2.159,"5,675",719,19.1,"409,423"
10-Nov-10,0,5.14,0.013,0.155,0.108,0.014,0.697,0.271,1.379,1.733,"6,244",892,20.7,"415,926"
11-Nov-10,0,1.496,0.012,0.144,0.12,0.013,0.598,0.224,1.277,1.576,"7,356",889,21.2,"419,558"
12-Nov-10,0,0.195,0.013,0.15,0.149,0.014,0.632,0.308,1.933,2.542,"8,010",995,21.9,"431,943"
13-Nov-10,1,2.875,0.014,0.166,0.132,0.015,0.637,0.355,1.926,2.555,"7,155",970,22.6,"403,441"
14-Nov-10,1,5.36,0.014,0.161,0.115,0.014,0.739,0.326,1.727,2.553,"6,721",934,22.5,"396,986"
15-Nov-10,0,20.145,0.012,0.146,0.095,0.013,0.894,0.437,1.748,2.813,"4,193",704,20.1,"420,601"
16-Nov-10,0,3.179,0.01,0.123,0.106,0.011,0.789,0.354,2.241,3.018,"6,930",935,18.2,"408,433"
17-Nov-10,0,1.06,0.01,0.12,0.099,0.01,0.464,0.239,1.667,2.241,"6,538",915,17.6,"402,252"
18-Nov-10,0,2.379,0.01,0.117,0.096,0.011,0.62,0.337,2.248,4.006,"5,172",745,18.1,"405,769"
19-Nov-10,0,0.965,0.008,0.101,0.096,0.009,0.204,0.135,2.531,3.68,"6,960",872,16.8,"396,199"
20-Nov-10,1,0.077,0.009,0.101,0.109,0.009,0.329,0.177,1.81,2.212,"8,436","1,060",17.4,"366,407"
21-Nov-10,1,0.085,0.01,0.113,0.141,0.01,0.46,0.134,1.882,2.39,"8,369","1,017",18.4,"355,690"
22-Nov-10,0,0.149,0.01,0.12,0.145,0.01,0.623,0.234,2.423,2.978,"8,119","1,031",19.3,"408,604"
23-Nov-10,0,0.297,0.011,0.125,0.149,0.011,0.509,0.24,2.59,3.141,"7,805",947,19.6,"414,915"
24-Nov-10,0,0.132,0.011,0.127,0.157,0.011,0.177,0.08,2.335,2.798,"8,621","1,046",20.5,"423,425"
25-Nov-10,0,0.31,0.011,0.126,0.149,0.011,0.372,0.191,1.92,2.608,"8,260","1,023",21.2,"434,378"
26-Nov-10,0,1.278,0.012,0.137,0.156,0.012,0.553,0.309,1.812,2.302,"7,508",955,21.2,"428,515"
27-Nov-10,1,1.868,0.011,0.132,0.17,0.012,0.766,0.314,2.828,3.605,"5,943",933,21.2,"392,515"
28-Nov-10,1,12.739,0.012,0.139,0.164,0.012,0.656,0.336,1.957,2.699,"4,824",724,19.8,"363,208"
29-Nov-10,0,12.475,0.012,0.146,0.145,0.013,0.718,0.321,2.502,3.184,"5,520",832,18.3,"400,467"
30-Nov-10,0,25.551,0.013,0.153,0.124,0.013,0.873,0.428,2.739,3.3,"3,859",495,18.6,"406,384"
1-Dec-10,0,22.706,0.013,0.155,0.12,0.013,0.78,0.357,2.891,3.407,"4,164",564,18.9,"407,400"
2-Dec-10,0,5.644,0.013,0.156,0.131,0.014,0.837,0.438,2.238,2.849,"4,308",602,20,"411,616"
3-Dec-10,0,7.084,0.013,0.156,0.096,0.013,0.895,0.419,1.808,2.328,"4,631",710,20.3,"418,625"
4-Dec-10,1,3.667,0.013,0.156,0.108,0.014,0.703,0.388,1.453,1.925,"4,874",751,19.8,"384,305"
5-Dec-10,1,3.698,0.013,0.156,0.119,0.014,0.638,0.283,1.612,2.179,"6,990",858,20.4,"371,372"
6-Dec-10,0,2.957,0.013,0.156,0.12,0.013,0.48,0.154,1.929,2.467,"7,981",961,20.8,"424,875"
7-Dec-10,0,0.966,0.013,0.16,0.129,0.014,0.728,0.317,2.682,3.221,"8,481","1,029",21.3,"429,545"
8-Dec-10,0,7.247,0.015,0.177,0.132,0.016,0.567,0.166,2.7,3.405,"7,954","1,002",22.5,"442,421"
9-Dec-10,0,7.882,0.015,0.183,0.132,0.017,0.649,0.269,1.939,2.74,"6,421",926,23.6,"454,826"
10-Dec-10,0,1.553,0.012,0.133,0.142,0.013,0.643,0.297,1.556,2.176,"7,355",973,21.9,"432,072"
11-Dec-10,1,1.027,0.01,0.111,0.143,0.011,0.083,0.037,1.634,1.999,"9,007","1,048",19.9,"381,234"
12-Dec-10,1,0.167,0.01,0.115,0.142,0.011,0.174,0.064,1.606,2.224,"8,790","1,083",20.4,"372,062"
13-Dec-10,0,0.501,0.011,0.13,0.144,0.012,0.537,0.196,1.894,2.647,"8,512","1,093",19.8,"422,473"
14-Dec-10,0,0.946,0.012,0.145,0.148,0.013,0.407,0.236,1.26,2.012,"7,722",933,20.4,"423,997"
15-Dec-10,0,0.869,0.013,0.148,0.149,0.013,0.472,0.222,1.647,2.352,"7,806","1,062",22.3,"439,449"
16-Dec-10,0,7.104,0.012,0.146,0.155,0.013,0.608,0.324,1.942,3.099,"5,340",813,21.3,"425,508"
17-Dec-10,0,0.642,0.009,0.117,0.156,0.011,0.79,0.376,2.051,3.13,"5,008",708,19.5,"403,072"
18-Dec-10,1,0.974,0.008,0.104,0.158,0.01,0.71,0.362,2.466,3.934,"5,811",779,18.8,"363,556"
19-Dec-10,1,6.486,0.009,0.094,0.157,0.011,0.346,0.174,3.433,5.099,"7,225",896,17.8,"351,588"
20-Dec-10,0,0.104,0.007,0.081,0.157,0.007,0.052,0.032,3.295,5.182,"9,322","1,075",15.5,"380,689"
21-Dec-10,0,0.078,0.009,0.103,0.156,0.01,0.118,0.075,1.676,2.603,"8,952","1,111",17.9,"394,073"
22-Dec-10,0,0.844,0.011,0.128,0.156,0.012,0.675,0.331,1.606,2.254,"6,906",812,19.1,"402,994"
23-Dec-10,0,0.947,0.01,0.118,0.181,0.012,0.317,0.144,2.653,3.378,"8,412",965,21.2,"406,505"
24-Dec-10,0,2.07,0.01,0.126,0.184,0.012,0.186,0.092,2.016,2.749,"8,535","1,034",19.9,"375,404"
25-Dec-10,1,6.006,0.013,0.155,0.145,0.014,0.331,0.143,1.69,2.169,"7,949",999,21.8,"344,362"
26-Dec-10,1,12.797,0.012,0.145,0.125,0.014,0.414,0.241,2.073,3.277,"6,108",802,23,"344,254"
27-Dec-10,0,3.77,0.009,0.113,0.128,0.011,0.399,0.174,3.371,4.26,"6,728",805,18.4,"340,976"
28-Dec-10,0,0.287,0.009,0.11,0.137,0.011,0.164,0.102,2.278,2.873,"8,268",947,17.7,"339,880"
29-Dec-10,0,0.032,0.012,0.137,0.154,0.012,0.067,0.018,1.795,2.887,"9,049","1,075",21.2,"374,209"
30-Dec-10,0,0.025,0.013,0.149,0.154,0.013,0.077,0.042,1.621,2.259,"8,719","1,052",23.3,"399,798"
31-Dec-10,0,0.036,0.012,0.143,0.141,0.013,0.219,0.159,1.983,2.464,"9,169","1,082",24.3,"416,441"
1-Jan-11,1,0.489,0.012,0.14,0.109,0.014,0.072,0.033,1.696,2.468,"9,060","1,085",25.3,"402,523"
2-Jan-11,1,4.644,0.013,0.154,0.099,0.015,0.46,0.148,2.35,2.711,"7,757","1,045",23.8,"377,216"
3-Jan-11,0,2.342,0.011,0.134,0.115,0.012,0.575,0.233,2.879,3.41,"6,434",730,20.5,"354,759"
4-Jan-11,0,1.197,0.01,0.125,0.083,0.011,0.515,0.282,1.839,2.879,"6,701",852,19.8,"384,017"
5-Jan-11,0,7.859,0.011,0.136,0.098,0.012,0.767,0.322,1.872,2.713,"5,702",776,19.9,"390,283"
6-Jan-11,0,4.608,0.012,0.139,0.128,0.013,0.234,0.091,2.22,2.875,"8,310",985,20.5,"398,458"
7-Jan-11,0,3.831,0.013,0.153,0.135,0.014,0.347,0.154,2.249,2.692,"8,174",990,21.6,"406,812"
8-Jan-11,1,7.144,0.014,0.17,0.12,0.016,0.34,0.168,1.977,2.774,"7,624","1,031",23,"391,822"
9-Jan-11,1,9.171,0.015,0.173,0.135,0.015,0.78,0.358,2.791,3.718,"5,410",639,23,"382,318"
10-Jan-11,0,8.57,0.014,0.166,0.167,0.015,0.792,0.333,3.11,3.966,"6,708",849,22.5,"420,652"
11-Jan-11,0,6.217,0.015,0.178,0.145,0.016,0.654,0.268,3.108,3.906,"6,447",839,22.5,"422,660"
12-Jan-11,0,1.809,0.015,0.175,0.103,0.015,0.71,0.271,3.292,4.016,"6,811",912,23.9,"441,053"
13-Jan-11,0,0.949,0.014,0.163,0.116,0.014,0.828,0.414,3.051,3.77,"6,227",715,23.4,"443,494"
14-Jan-11,0,1.365,0.014,0.161,0.143,0.014,0.728,0.34,2.388,3.376,"6,445",838,23.5,"442,089"
15-Jan-11,1,0.561,0.014,0.168,0.156,0.015,0.254,0.141,1.364,1.922,"6,963",859,24,"413,507"
16-Jan-11,1,0.098,0.014,0.167,0.153,0.014,0.036,0.019,1.86,2.133,"8,790","1,039",24.2,"409,127"
17-Jan-11,0,0.277,0.013,0.148,0.153,0.014,0.163,0.046,2.481,3.266,"8,593","1,067",24.2,"454,160"
18-Jan-11,0,1.559,0.012,0.137,0.162,0.012,0.275,0.117,2.151,3.066,"7,688",994,21.6,"427,110"
19-Jan-11,0,3.912,0.013,0.148,0.132,0.013,0.341,0.158,2.438,2.845,"6,861",844,22,"427,564"
20-Jan-11,0,1.033,0.012,0.145,0.125,0.013,0.104,0.058,2.396,3.091,"8,125",955,22.9,"438,567"
21-Jan-11,0,0.399,0.012,0.14,0.136,0.013,0.245,0.106,2.165,3.219,"8,459","1,057",23.5,"450,397"
22-Jan-11,1,1.291,0.011,0.13,0.142,0.012,0.343,0.078,2.171,2.839,"8,320","1,032",23.5,"411,356"
23-Jan-11,1,0.647,0.012,0.136,0.161,0.012,0.281,0.182,2.678,3.466,"7,725","1,052",23.4,"395,778"
24-Jan-11,0,0.129,0.013,0.15,0.176,0.014,0.499,0.24,2.072,3.202,"6,538",848,25,"463,187"
25-Jan-11,0,0.033,0.014,0.159,0.178,0.015,0.22,0.144,1.698,2.629,"8,502","1,039",25.5,"481,566"
26-Jan-11,0,0.03,0.015,0.171,0.168,0.016,0.173,0.083,1.885,2.405,"8,051","1,012",27.8,"460,675"
27-Jan-11,0,0.468,0.013,0.147,0.178,0.014,0.168,0.072,2.476,3.303,"8,212",993,26.5,"492,352"
28-Jan-11,0,0.213,0.01,0.125,0.179,0.011,0.159,0.059,2.649,3.406,"8,174",983,23,"437,577"
29-Jan-11,1,0.068,0.01,0.116,0.165,0.011,0.288,0.137,2.382,2.905,"8,678","1,050",22.1,"389,781"
30-Jan-11,1,0.005,0.011,0.119,0.167,0.013,0.516,0.358,1.95,2.763,"8,677","1,060",24.6,"410,151"
31-Jan-11,0,0.007,0.012,0.139,0.169,0.014,0.324,0.293,1.906,2.386,"8,623","1,053",27.3,"513,153"
1-Feb-11,0,0.598,0.013,0.151,0.173,0.015,0.271,0.181,1.854,2.437,"8,270","1,049",28.7,"545,723"
2-Feb-11,0,7.953,0.016,0.189,0.165,0.017,0.544,0.214,1.692,2.391,"6,843",944,28,"553,911"
3-Feb-11,0,1.047,0.017,0.192,0.147,0.018,0.689,0.337,1.68,2.386,"5,469",681,27.6,"543,438"
4-Feb-11,0,3.388,0.016,0.187,0.145,0.017,0.617,0.319,1.831,2.777,"6,075",783,27.1,"534,716"
5-Feb-11,1,2.412,0.014,0.167,0.155,0.015,0.258,0.142,2.159,3.065,"7,522",990,29.1,"517,667"
6-Feb-11,1,3.994,0.011,0.136,0.153,0.014,0.695,0.314,3.503,5.283,"5,671",869,24.6,"428,236"
7-Feb-11,0,0.68,0.01,0.116,0.154,0.01,0.39,0.238,1.947,2.598,"6,397",791,19.7,"411,077"
8-Feb-11,0,0.358,0.01,0.123,0.139,0.011,0.216,0.138,2.298,3.006,"7,354",876,20.8,"420,963"
9-Feb-11,0,0.851,0.011,0.135,0.143,0.012,0.785,0.4,2.195,2.845,"6,812",867,21.2,"420,434"
10-Feb-11,0,0.648,0.012,0.138,0.166,0.013,0.509,0.13,2.283,2.853,"7,590",971,22.8,"434,670"
11-Feb-11,0,4.168,0.013,0.155,0.176,0.014,0.649,0.324,2.031,3.586,"5,821",879,25.1,"460,483"
12-Feb-11,1,7.621,0.013,0.159,0.19,0.014,0.787,0.382,1.93,3.648,"4,553",591,22.8,"395,857"
13-Feb-11,1,4.029,0.012,0.146,0.164,0.013,0.616,0.302,3.09,3.851,"5,077",684,21.4,"369,935"
14-Feb-11,0,3.046,0.011,0.137,0.122,0.012,0.572,0.24,2.559,3.358,"6,496",868,20.7,"411,245"
15-Feb-11,0,1.937,0.012,0.148,0.127,0.013,0.8,0.364,2.027,3.198,"5,689",782,21,"415,472"
16-Feb-11,0,4.814,0.014,0.162,0.142,0.015,0.529,0.232,1.993,2.474,"6,032",810,21.9,"424,915"
17-Feb-11,0,3.57,0.015,0.17,0.158,0.015,0.511,0.189,1.477,2.175,"6,677",888,24.2,"451,993"
18-Feb-11,0,0.674,0.015,0.173,0.162,0.015,0.889,0.447,2.011,2.899,"6,588",893,23.7,"443,762"
19-Feb-11,1,1.424,0.015,0.178,0.2,0.016,0.724,0.38,1.56,2.504,"5,645",821,25.8,"441,413"
20-Feb-11,1,2.168,0.014,0.162,0.206,0.015,0.759,0.35,1.787,2.426,"5,998",815,25.7,"445,676"
21-Feb-11,0,1.941,0.01,0.117,0.199,0.011,0.333,0.128,3.612,4.089,"6,536",801,21,"432,043"
22-Feb-11,0,0.804,0.009,0.106,0.178,0.01,0.601,0.31,2.618,3.523,"6,246",896,19,"412,302"
23-Feb-11,0,0.272,0.01,0.111,0.145,0.01,0.613,0.315,1.99,3.057,"7,167",910,19.7,"415,192"
24-Feb-11,0,0.066,0.01,0.113,0.113,0.011,0.576,0.283,1.635,2.816,"7,232",997,21.1,"425,520"
25-Feb-11,0,0.127,0.011,0.12,0.119,0.012,0.563,0.207,1.644,2.601,"6,600",810,22.1,"425,762"
26-Feb-11,1,0.185,0.012,0.128,0.126,0.013,0.342,0.169,1.784,2.552,"6,506",963,23.5,"409,965"
27-Feb-11,1,1.383,0.013,0.148,0.14,0.014,0.397,0.265,1.48,1.753,"4,899",695,23.9,"388,466"
28-Feb-11,0,2.061,0.014,0.156,0.156,0.015,0.328,0.169,2.213,2.897,"6,161",821,24.3,"448,047"
1-Mar-11,0,1.511,0.011,0.131,0.165,0.013,0.719,0.319,2.837,3.329,"5,210",707,24.3,"449,662"
2-Mar-11,0,1.837,0.011,0.12,0.156,0.012,0.368,0.211,2.035,2.614,"4,943",689,19.7,"415,118"
3-Mar-11,0,1.265,0.01,0.11,0.143,0.011,0.536,0.199,1.776,2.762,"6,464",869,21.1,"421,316"
4-Mar-11,0,1.841,0.01,0.114,0.134,0.011,0.419,0.171,3.044,3.712,"6,556",908,21,"422,291"
5-Mar-11,1,1.326,0.008,0.103,0.144,0.009,0.526,0.24,3.025,3.845,"5,141",686,18.6,"367,460"
6-Mar-11,1,0.308,0.008,0.101,0.178,0.009,0.328,0.139,2.291,3.062,"5,986",769,18.8,"353,901"
7-Mar-11,0,0.368,0.01,0.116,0.179,0.011,0.078,0.041,2.224,2.842,"6,768",874,19.8,"408,033"
8-Mar-11,0,0.201,0.011,0.124,0.178,0.012,0.139,0.071,2.294,3.313,"6,813",927,21.4,"424,852"
9-Mar-11,0,1.09,0.011,0.126,0.185,0.012,0.424,0.219,1.319,1.499,"5,422",875,22.9,"429,778"
10-Mar-11,0,3.676,0.013,0.15,0.162,0.014,0.65,0.301,1.341,1.69,"4,296",746,22.3,"432,962"
11-Mar-11,0,4.633,0.014,0.161,0.115,0.014,0.459,0.197,1.493,2.341,"5,013",732,21.8,"431,345"
12-Mar-11,1,1.776,0.014,0.16,0.111,0.014,0.136,0.088,1.747,2.17,"5,660",702,22.9,"401,975"
13-Mar-11,1,2.398,0.014,0.16,0.119,0.014,0.148,0.08,1.801,2.795,"6,176",878,23.8,"403,685"
14-Mar-11,0,1.998,0.012,0.146,0.126,0.013,0.443,0.205,2.83,4.077,"5,092",747,22.3,"428,092"
15-Mar-11,0,1.413,0.012,0.142,0.135,0.012,0.29,0.128,1.433,2.331,"5,566",714,21.3,"422,974"
16-Mar-11,0,4.633,0.013,0.149,0.151,0.013,0.402,0.203,1.994,3.06,"5,328",848,21.6,"429,440"
